sIP, dIP, sPort, dPort, Proto, Packets, Bytes, Flags, Duration
3232249958,3232249957,443,41226,6,4,1766,27,0.004
3232249957,3232249958,41230,443,6,7,966,27,0.003
3232249958,3232249957,443,41230,6,4,456,27,0.003
3232249957,3232249958,41232,443,6,7,966,27,0.003
3232249958,3232249957,443,41232,6,4,456,27,0.003
3232249957,3232249958,41234,443,6,7,919,27,0.005
3232249958,3232249957,443,41234,6,4,1766,27,0.005
3232249957,3232249958,41236,443,6,7,931,27,0.038
3232249958,3232249957,443,41236,6,5,1920,27,0.038
3232249957,3232249958,41238,443,6,7,919,27,0.005
3232249958,3232249957,443,41238,6,4,1766,27,0.005
3232249957,3232249958,41228,443,6,24,7175,30,12.939
3232249958,3232249957,443,41228,6,14,16147,27,12.939
3232249957,3232249958,41242,443,6,7,919,27,0.004
3232249958,3232249957,443,41242,6,4,1766,27,0.004
3232249957,3232249958,41240,443,6,6,867,27,0.007
3232249958,3232249957,443,41240,6,5,1818,27,0.007
3232249957,3232249958,41246,443,6,6,914,27,0.003
3232249958,3232249957,443,41246,6,5,508,27,0.003
3232249957,3232249958,41248,443,6,7,966,27,0.004
3232249958,3232249957,443,41248,6,4,456,27,0.004
3232249957,3232249958,41250,443,6,7,919,27,0.007
3232249958,3232249957,443,41250,6,4,1766,27,0.007
3232249957,3232249958,41252,443,6,7,919,27,0.004
3232249958,3232249957,443,41252,6,4,1766,27,0.004
3232249957,3232249958,41254,443,6,6,867,27,0.004
3232249958,3232249957,443,41254,6,5,1818,27,0.004
3232249957,3232249958,41256,443,6,7,919,27,0.007
3232249958,3232249957,443,41256,6,4,1766,27,0.007
3232249957,3232249958,41258,443,6,8,971,27,0.260
3232249958,3232249957,443,41258,6,5,1830,27,0.260
3232249957,3232249958,40952,443,6,1,52,16,0.000
3232249957,3232249958,41260,443,6,7,919,27,0.007
3232249958,3232249957,443,41260,6,4,1766,27,0.007
3232249957,3232249958,41244,443,6,34,11296,30,27.788
3232249958,3232249957,443,41244,6,21,24088,27,27.788
3232249957,3232249958,41262,443,6,7,919,27,0.006
3232249958,3232249957,443,41262,6,4,1766,27,0.006
3232249957,3232249958,41264,443,6,6,867,27,0.005
3232249958,3232249957,443,41264,6,5,1818,27,0.005
3232249957,3232249958,41268,443,6,7,966,27,0.006
3232249958,3232249957,443,41268,6,4,456,27,0.006
3232249957,3232249958,41270,443,6,7,966,27,0.006
3232249958,3232249957,443,41270,6,4,456,27,0.006
3232249957,3232249958,41272,443,6,7,919,27,0.008
3232249958,3232249957,443,41272,6,4,1766,27,0.008
3232249957,3232249958,41274,443,6,7,919,27,0.006
3232249958,3232249957,443,41274,6,4,1766,27,0.006
3232249957,3232249958,41276,443,6,6,867,27,0.005
3232249958,3232249957,443,41276,6,5,1818,27,0.005
3232249957,3232249958,41266,443,6,26,8033,30,12.703
3232249958,3232249957,443,41266,6,15,20935,27,12.703
3232249857,4026531834,64377,1900,17,4,808,0,3.004
3232249957,3232249958,41278,443,6,7,919,27,0.006
3232249958,3232249957,443,41278,6,4,1766,27,0.006
3232249957,3232249958,41280,443,6,7,919,27,0.006
3232249958,3232249957,443,41280,6,4,1766,27,0.006
3232249957,3232249958,41284,443,6,7,966,27,0.004
3232249958,3232249957,443,41284,6,4,456,27,0.004
3232249957,3232249958,41286,443,6,6,914,27,0.006
3232249958,3232249957,443,41286,6,5,508,27,0.005
3232249957,3232249958,41288,443,6,6,867,27,0.004
3232249958,3232249957,443,41288,6,5,1818,27,0.004
3232249957,3232249958,41290,443,6,6,867,27,0.013
3232249958,3232249957,443,41290,6,5,1818,27,0.013
3232249957,3232249958,41292,443,6,7,919,27,0.005
3232249958,3232249957,443,41292,6,4,1766,27,0.005
3232249957,3232249958,41294,443,6,7,919,27,0.004
3232249958,3232249957,443,41294,6,4,1766,27,0.004
3232249957,3232249958,41296,443,6,6,867,27,0.006
3232249958,3232249957,443,41296,6,5,1818,27,0.006
3232249957,3232249958,41298,443,6,7,919,27,0.007
3232249958,3232249957,443,41298,6,4,1766,27,0.007
3232249957,3232249958,41282,443,6,32,10746,30,20.291
3232249958,3232249957,443,41282,6,18,27514,27,20.291
3232249957,3232249958,41300,443,6,6,867,27,0.003
3232249958,3232249957,443,41300,6,5,1818,27,0.003
3232249957,4026531834,45355,1900,17,4,776,0,3.009
3232249957,3232249958,41302,443,6,7,919,27,0.006
3232249958,3232249957,443,41302,6,4,1766,27,0.006
3232249957,3232249958,41304,443,6,7,919,27,0.005
3232249958,3232249957,443,41304,6,4,1766,27,0.005
3232249957,3232249958,41308,443,6,7,966,27,0.003
3232249958,3232249957,443,41308,6,4,456,27,0.003
3232249957,3232249958,41310,443,6,7,966,27,0.003
3232249958,3232249957,443,41310,6,4,456,27,0.002
3232249957,3232249958,41312,443,6,7,919,27,0.007
3232249958,3232249957,443,41312,6,4,1766,27,0.007
3232249957,3232249958,41314,443,6,7,919,27,0.004
3232249958,3232249957,443,41314,6,4,1766,27,0.004
3232249957,3232249958,41316,443,6,7,919,27,0.004
3232249958,3232249957,443,41316,6,4,1766,27,0.004
3232249957,3232249958,41318,443,6,7,919,27,0.004
3232249958,3232249957,443,41318,6,4,1766,27,0.004
3232249957,3232249958,41320,443,6,7,919,27,0.006
3232249958,3232249957,443,41320,6,4,1766,27,0.006
3232249957,3232249958,41322,443,6,6,867,27,0.005
3232249958,3232249957,443,41322,6,5,1818,27,0.005
3232249957,3232249958,41306,443,6,32,10693,30,17.319
3232249958,3232249957,443,41306,6,18,27412,27,17.319
3232249957,3232249958,41324,443,6,7,919,27,0.007
3232249958,3232249957,443,41324,6,4,1766,27,0.007
3232249957,3232249958,41326,443,6,7,919,27,0.006
3232249958,3232249957,443,41326,6,4,1766,27,0.006
3232249957,3232249958,41008,443,6,1,52,16,0.000
3232249957,3232249958,41330,443,6,7,966,27,0.003
3232249958,3232249957,443,41330,6,4,456,27,0.003
3232249957,3232249958,41332,443,6,6,914,27,0.004
3232249958,3232249957,443,41332,6,5,508,27,0.004
3232249957,3232249958,41334,443,6,7,919,27,0.005
3232249958,3232249957,443,41334,6,4,1766,27,0.005
3232249957,3232249958,41018,443,6,1,52,16,0.000
3232249957,3232249958,41336,443,6,7,919,27,0.004
3232249958,3232249957,443,41336,6,4,1766,27,0.004
3232249957,3232249958,41338,443,6,7,919,27,0.004
3232249958,3232249957,443,41338,6,4,1766,27,0.004
3232249957,3232249958,41328,443,6,28,8734,30,14.597
3232249958,3232249957,443,41328,6,16,21651,27,14.597
3232249957,3232249958,41340,443,6,7,919,27,0.007
3232249958,3232249957,443,41340,6,4,1766,27,0.007
3232249957,3232249958,41342,443,6,7,919,27,0.005
3232249958,3232249957,443,41342,6,4,1766,27,0.005
3232249957,3232249958,41032,443,6,1,52,16,0.000
3232249957,3232249958,41346,443,6,7,966,27,0.003
3232249958,3232249957,443,41346,6,4,456,27,0.003
3232249957,3232249958,41348,443,6,6,914,27,0.003
3232249958,3232249957,443,41348,6,5,508,27,0.003
3232249957,3232249958,41344,443,6,18,4516,30,8.665
3232249958,3232249957,443,41344,6,11,9654,27,8.665
3232249957,3232249958,41350,443,6,7,919,27,0.005
3232249958,3232249957,443,41350,6,4,1766,27,0.005
3232249957,3232249958,41352,443,6,6,867,27,0.004
3232249958,3232249957,443,41352,6,5,1818,27,0.004
3232249957,3232249958,41042,443,6,1,52,16,0.000
3232249957,3232249958,41356,443,6,7,966,27,0.002
3232249958,3232249957,443,41356,6,4,456,27,0.002
3232249957,3232249958,41358,443,6,7,966,27,0.003
3232249958,3232249957,443,41358,6,4,456,27,0.003
3232249957,3232249958,41360,443,6,7,919,27,0.005
3232249958,3232249957,443,41360,6,4,1766,27,0.005
3232249957,3232249958,41046,443,6,1,52,16,0.000
3232249957,3232249958,41052,443,6,1,52,16,0.000
3232249957,3232249958,41362,443,6,7,919,27,0.004
3232249958,3232249957,443,41362,6,4,1766,27,0.004
3232249957,3232249958,41364,443,6,7,919,27,0.005
3232249958,3232249957,443,41364,6,4,1766,27,0.005
3232249957,3232249958,41354,443,6,26,8028,30,12.610
3232249958,3232249957,443,41354,6,15,20958,27,12.610
3232249957,3232249958,41366,443,6,7,919,27,0.006
3232249958,3232249957,443,41366,6,4,1766,27,0.006
3232249957,3232249958,41368,443,6,6,867,27,0.004
3232249958,3232249957,443,41368,6,5,1818,27,0.004
3232249957,3232249958,41372,443,6,6,914,27,0.005
3232249958,3232249957,443,41372,6,5,508,27,0.005
3232249957,3232249958,41374,443,6,7,966,27,0.005
3232249958,3232249957,443,41374,6,4,456,27,0.005
3232249957,3232249958,41376,443,6,7,919,27,0.003
3232249958,3232249957,443,41376,6,4,1766,27,0.003
3232249957,3232249958,41378,443,6,7,919,27,0.005
3232249958,3232249957,443,41378,6,4,1766,27,0.005
3232249957,3232249958,41380,443,6,6,867,27,0.005
3232249958,3232249957,443,41380,6,5,1818,27,0.005
3232249957,3232249958,41382,443,6,7,919,27,0.007
3232249958,3232249957,443,41382,6,4,1766,27,0.007
3232249957,3232249958,41072,443,6,1,52,16,0.000
3232249957,3232249958,41384,443,6,7,919,27,0.005
3232249958,3232249957,443,41384,6,4,1766,27,0.005
3232249957,3232249958,41386,443,6,7,919,27,0.005
3232249958,3232249957,443,41386,6,4,1766,27,0.005
3232249957,3232249958,41370,443,6,34,11450,30,24.323
3232249958,3232249957,443,41370,6,19,28207,27,24.323
3232249957,3232249958,41388,443,6,7,919,27,0.003
3232249958,3232249957,443,41388,6,5,1818,27,0.003
3232249957,3232249958,41390,443,6,7,919,27,0.003
3232249958,3232249957,443,41390,6,4,1766,27,0.003
3232249957,3232249958,41394,443,6,7,966,27,0.004
3232249958,3232249957,443,41394,6,4,456,27,0.004
3232249957,3232249958,41396,443,6,7,966,27,0.003
3232249958,3232249957,443,41396,6,5,508,27,0.003
3232249957,3232249958,41398,443,6,7,919,27,0.005
3232249958,3232249957,443,41398,6,4,1766,27,0.005
3232249957,3232249958,41400,443,6,6,867,27,0.003
3232249958,3232249957,443,41400,6,5,1818,27,0.003
3232249957,3232249958,41402,443,6,7,919,27,0.009
3232249958,3232249957,443,41402,6,4,1766,27,0.009
3232249957,3232249958,41392,443,6,24,7187,30,17.335
3232249958,3232249957,443,41392,6,14,16120,27,17.335
3232249957,3232249958,41404,443,6,7,919,27,0.007
3232249958,3232249957,443,41404,6,4,1766,27,0.007
3232249957,3232249958,41406,443,6,6,867,27,0.006
3232249958,3232249957,443,41406,6,5,1818,27,0.006
3232249957,3232249958,41090,443,6,1,52,16,0.000
3232249957,3232249958,41102,443,6,1,52,16,0.000
3232249958,3232249957,443,41102,6,1,64,16,0.000
3232249857,4026531834,54025,1900,17,4,808,0,3.033
3232249957,3232249958,41410,443,6,7,966,27,0.004
3232249958,3232249957,443,41410,6,4,456,27,0.004
3232249957,3232249958,41412,443,6,7,966,27,0.003
3232249958,3232249957,443,41412,6,4,456,27,0.003
3232249957,3232249958,41408,443,6,20,5200,30,7.685
3232249958,3232249957,443,41408,6,12,10353,27,7.685
3232249957,3232249958,41414,443,6,6,867,27,0.003
3232249958,3232249957,443,41414,6,5,1818,27,0.003
3232249957,3232249958,41416,443,6,6,867,27,0.003
3232249958,3232249957,443,41416,6,5,1818,27,0.003
3232249957,3232249958,41420,443,6,7,966,27,0.003
3232249958,3232249957,443,41420,6,4,456,27,0.003
3232249957,3232249958,41422,443,6,7,966,27,0.004
3232249958,3232249957,443,41422,6,4,456,27,0.004
3232249957,3232249958,41424,443,6,7,919,27,0.006
3232249958,3232249957,443,41424,6,4,1766,27,0.006
3232249957,3232249958,41426,443,6,7,919,27,0.004
3232249958,3232249957,443,41426,6,4,1766,27,0.004
3232249957,3232249958,41428,443,6,7,919,27,0.004
3232249958,3232249957,443,41428,6,4,1766,27,0.004
3232249957,3232249958,41418,443,6,24,7451,30,19.906
3232249958,3232249957,443,41418,6,14,24428,27,19.906
3232249957,3232249958,41430,443,6,6,867,27,0.004
3232249958,3232249957,443,41430,6,5,1818,27,0.004
3232249957,3232249958,41432,443,6,6,867,27,0.005
3232249958,3232249957,443,41432,6,5,1818,27,0.005
3232249957,4026531834,55219,1900,17,4,776,0,3.005
3232249957,3232249958,41436,443,6,7,966,27,0.003
3232249958,3232249957,443,41436,6,4,456,27,0.003
3232249957,3232249958,41438,443,6,7,966,27,0.002
3232249958,3232249957,443,41438,6,4,456,27,0.002
3232249957,3232249958,41440,443,6,7,919,27,0.004
3232249958,3232249957,443,41440,6,4,1766,27,0.004
3232249957,3232249958,41442,443,6,7,919,27,0.004
3232249958,3232249957,443,41442,6,4,1766,27,0.004
3232249957,3232249958,41444,443,6,7,919,27,0.004
3232249958,3232249957,443,41444,6,4,1766,27,0.004
3232249957,3232249958,41434,443,6,26,7921,30,15.378
3232249958,3232249957,443,41434,6,15,16926,27,15.378
3232249957,3232249958,41446,443,6,7,919,27,0.005
3232249958,3232249957,443,41446,6,4,1766,27,0.005
3232249957,3232249958,41448,443,6,7,919,27,0.006
3232249958,3232249957,443,41448,6,4,1766,27,0.006
3232249957,3232249958,41452,443,6,7,966,27,0.004
3232249958,3232249957,443,41452,6,4,456,27,0.004
3232249957,3232249958,41454,443,6,7,966,27,0.002
3232249958,3232249957,443,41454,6,4,456,27,0.002
3232249957,3232249958,41450,443,6,18,4512,30,9.685
3232249958,3232249957,443,41450,6,11,9691,27,9.685
3232249957,3232249958,41456,443,6,7,919,27,0.005
3232249958,3232249957,443,41456,6,4,1766,27,0.005
3232249957,3232249958,41458,443,6,7,919,27,0.004
3232249958,3232249957,443,41458,6,4,1766,27,0.004
3232249957,3232249958,41148,443,6,1,52,16,0.000
3232249957,3232249958,41462,443,6,7,966,27,0.005
3232249958,3232249957,443,41462,6,4,456,27,0.005
3232249957,3232249958,41464,443,6,7,966,27,0.003
3232249958,3232249957,443,41464,6,4,456,27,0.003
3232249957,3232249958,41460,443,6,18,4512,30,11.701
3232249958,3232249957,443,41460,6,11,9681,27,11.701
3232249957,3232249958,41466,443,6,7,919,27,0.007
3232249958,3232249957,443,41466,6,4,1766,27,0.007
3232249957,3232249958,41468,443,6,6,867,27,0.007
3232249958,3232249957,443,41468,6,5,1818,27,0.007
3232249957,3232249958,41156,443,6,1,52,16,0.000
3232249957,3232249958,41472,443,6,7,966,27,0.005
3232249958,3232249957,443,41472,6,4,456,27,0.005
3232249957,3232249958,41474,443,6,7,966,27,0.007
3232249958,3232249957,443,41474,6,4,456,27,0.007
3232249957,3232249958,41476,443,6,7,919,27,0.007
3232249958,3232249957,443,41476,6,4,1766,27,0.007
3232249957,3232249958,41478,443,6,7,919,27,0.004
3232249958,3232249957,443,41478,6,4,1766,27,0.004
3232249957,3232249958,41480,443,6,7,919,27,0.012
3232249958,3232249957,443,41480,6,4,1766,27,0.012
3232249957,3232249958,41482,443,6,7,919,27,0.006
3232249958,3232249957,443,41482,6,4,1766,27,0.006
3232249957,3232249958,41484,443,6,7,919,27,0.007
3232249958,3232249957,443,41484,6,4,1766,27,0.007
3232249957,3232249958,41470,443,6,30,10068,30,15.955
3232249958,3232249957,443,41470,6,19,28866,27,15.955
3232249857,3232250111,138,138,17,1,229,0,0.000
3232249957,3232249958,41172,443,6,1,52,16,0.000
3232249957,3232249958,41486,443,6,6,867,27,0.004
3232249958,3232249957,443,41486,6,5,1818,27,0.004
3232249957,3232249958,41488,443,6,6,867,27,0.005
3232249958,3232249957,443,41488,6,5,1818,27,0.005
3232249957,3232249958,41490,443,6,6,867,27,0.005
3232249958,3232249957,443,41490,6,5,1818,27,0.005
3232249957,3232249958,41494,443,6,6,914,27,0.003
3232249958,3232249957,443,41494,6,5,508,27,0.003
3232249957,3232249958,41496,443,6,6,914,27,0.003
3232249958,3232249957,443,41496,6,5,508,27,0.003
3232249957,3232249958,41498,443,6,7,919,27,0.005
3232249958,3232249957,443,41498,6,4,1766,27,0.005
3232249957,3232249958,41492,443,6,20,5222,30,11.652
3232249958,3232249957,443,41492,6,12,11173,27,11.652
3232249957,3232249958,41500,443,6,7,919,27,0.005
3232249958,3232249957,443,41500,6,4,1766,27,0.005
3232249957,3232249958,41502,443,6,7,919,27,0.003
3232249958,3232249957,443,41502,6,4,1766,27,0.003
3232249957,3232249958,41178,443,6,1,52,16,0.000
3232249957,3232249958,41506,443,6,7,966,27,0.003
3232249958,3232249957,443,41506,6,4,456,27,0.003
3232249957,3232249958,41508,443,6,7,966,27,0.003
3232249958,3232249957,443,41508,6,4,456,27,0.003
3232249957,3232249958,41504,443,6,18,4649,30,7.956
3232249958,3232249957,443,41504,6,11,13820,27,7.956
3232249957,3232249958,41510,443,6,7,919,27,0.005
3232249958,3232249957,443,41510,6,4,1766,27,0.005
3232249957,3232249958,41512,443,6,7,919,27,0.004
3232249958,3232249957,443,41512,6,4,1766,27,0.004
3232249957,3232249958,41516,443,6,7,966,27,0.003
3232249958,3232249957,443,41516,6,4,456,27,0.003
3232249957,3232249958,41518,443,6,7,966,27,0.002
3232249958,3232249957,443,41518,6,4,456,27,0.002
3232249957,3232249958,41520,443,6,7,919,27,0.003
3232249958,3232249957,443,41520,6,4,1766,27,0.003
3232249957,3232249958,41522,443,6,7,919,27,0.005
3232249958,3232249957,443,41522,6,4,1766,27,0.005
3232249957,3232249958,41524,443,6,6,867,27,0.003
3232249958,3232249957,443,41524,6,5,1818,27,0.003
3232249957,3232249958,41526,443,6,6,867,27,0.009
3232249958,3232249957,443,41526,6,5,1818,27,0.009
3232249957,3232249958,41528,443,6,7,919,27,0.004
3232249958,3232249957,443,41528,6,4,1766,27,0.004
3232249957,3232249958,41530,443,6,7,919,27,0.004
3232249958,3232249957,443,41530,6,4,1766,27,0.004
3232249957,3232249958,41532,443,6,7,919,27,0.005
3232249958,3232249957,443,41532,6,4,1766,27,0.005
3232249957,3232249958,41534,443,6,7,919,27,0.004
3232249958,3232249957,443,41534,6,4,1766,27,0.004
3232249957,3232249958,41536,443,6,7,919,27,0.005
3232249958,3232249957,443,41536,6,4,1766,27,0.005
3232249957,3232249958,41514,443,6,38,13388,30,28.935
3232249958,3232249957,443,41514,6,21,34002,27,28.935
3232249957,3232249958,41214,443,6,1,52,16,0.000
3232249857,4026531834,58270,1900,17,4,808,0,3.002
3232249957,3232249958,41222,443,6,1,52,16,0.000
3232249957,3232249958,41538,443,6,7,919,27,0.006
3232249958,3232249957,443,41538,6,4,1766,27,0.006
3232249957,3232249958,41540,443,6,7,919,27,0.004
3232249958,3232249957,443,41540,6,4,1766,27,0.004
3232249957,3232249958,41544,443,6,6,914,27,0.003
3232249958,3232249957,443,41544,6,5,508,27,0.003
3232249957,3232249958,41546,443,6,7,966,27,0.003
3232249958,3232249957,443,41546,6,4,456,27,0.003
3232249957,3232249958,41542,443,6,18,4506,30,11.731
3232249958,3232249957,443,41542,6,11,9654,27,11.731
3232249957,3232249958,41548,443,6,6,867,27,0.009
3232249958,3232249957,443,41548,6,5,1818,27,0.009
3232249957,3232249958,41550,443,6,7,919,27,0.005
3232249958,3232249957,443,41550,6,4,1766,27,0.005
3232249957,3232249958,41554,443,6,7,966,27,0.003
3232249958,3232249957,443,41554,6,4,456,27,0.003
3232249957,3232249958,41236,443,6,1,52,16,0.000
3232249957,4026531834,57638,1900,17,4,776,0,3.009
3232249957,3232249958,41556,443,6,6,914,27,0.004
3232249958,3232249957,443,41556,6,5,508,27,0.004
3232249957,3232249958,41558,443,6,7,919,27,0.004
3232249958,3232249957,443,41558,6,4,1766,27,0.004
3232249957,3232249958,41560,443,6,7,919,27,0.005
3232249958,3232249957,443,41560,6,4,1766,27,0.005
3232249957,3232249958,41562,443,6,7,919,27,0.003
3232249958,3232249957,443,41562,6,4,1766,27,0.003
3232249957,3232249958,41240,443,6,1,52,16,0.000
3232249957,3232249958,41246,443,6,1,52,16,0.000
3232249957,3232249958,41254,443,6,1,52,16,0.000
3232249957,3232249958,41552,443,6,26,7895,30,20.367
3232249958,3232249957,443,41552,6,15,16819,27,20.367
3232249957,3232249958,41564,443,6,7,919,27,0.004
3232249958,3232249957,443,41564,6,4,1766,27,0.004
3232249957,3232249958,41566,443,6,7,919,27,0.005
3232249958,3232249957,443,41566,6,4,1766,27,0.005
3232249957,3232249958,41568,443,6,6,867,27,0.006
3232249958,3232249957,443,41568,6,5,1818,27,0.006
3232249857,4026531834,62803,1900,17,1,165,0,0.000
3232249857,3758096636,49743,5355,17,2,122,0,0.379
3232249857,3758096636,57895,5355,17,2,100,0,0.417
3232249857,3758096636,57525,5355,17,2,100,0,0.417
3232249857,3758096636,58685,5355,17,1,61,0,0.000
3232249857,3758096636,65479,5355,17,1,61,0,0.000
3232249857,3758096636,53926,5355,17,1,50,0,0.000
3232249857,3758096636,53318,5355,17,1,50,0,0.000
3232249857,3758096636,54155,5355,17,1,61,0,0.000
3232249857,3758096636,60172,5355,17,1,61,0,0.000
3232249857,3758096636,58606,5355,17,1,61,0,0.000
3232249857,3758096636,56292,5355,17,1,50,0,0.000
3232249857,3758096636,64724,5355,17,1,50,0,0.000
3232249857,4026531834,59563,1900,17,4,808,0,3.003
3232249957,3232249958,41572,443,6,7,966,27,0.003
3232249958,3232249957,443,41572,6,4,456,27,0.003
3232249957,3232249958,41574,443,6,7,966,27,0.003
3232249958,3232249957,443,41574,6,4,456,27,0.003
3232249957,3232249958,41576,443,6,7,919,27,0.007
3232249958,3232249957,443,41576,6,4,1766,27,0.007
3232249957,3232249958,41578,443,6,7,919,27,0.007
3232249958,3232249957,443,41578,6,4,1766,27,0.007
3232249957,3232249958,41580,443,6,7,919,27,0.005
3232249958,3232249957,443,41580,6,4,1766,27,0.005
3232249857,3758096636,54421,5355,17,2,100,0,0.411
3232249857,3758096636,57925,5355,17,2,100,0,0.411
3232249857,3758096636,57316,5355,17,2,122,0,0.410
3232249857,3758096636,50431,5355,17,2,100,0,0.412
